temp,hum,pressure,mq2,mq135,label
33.35558684167138,87.43761039494854,1008.7912780446362,485.7993109228812,534.4267126404325,Smoke/Fire
19.184815819561255,59.211772842328934,996.8372109626104,887.5818690775274,869.0798738850408,Smoke/Fire
23.764339456056547,85.57757234231643,1027.0668690304192,890.2297931010714,829.7155526969518,Smoke/Fire
25.99085529881075,23.658051550021664,1037.82452791838,191.59636472086555,449.4211911719509,VehiclePoll
28.682099526511077,49.31553233519129,1027.116449163785,183.73537477624788,273.87221057732324,Safe
38.55527884179041,38.21104536734358,1037.7045313074545,342.46792527278626,445.1179149806572,VehiclePoll
20.99021346475079,71.15746754865108,1007.7894513545232,907.409075737336,853.9095066292892,Smoke/Fire
30.42703315240835,88.69079633480726,990.9421879496202,218.97708602283953,271.48645735226876,Safe
32.772437065861276,37.957104371097344,1031.6565663178314,764.5570488251329,560.2765645195901,Smoke/Fire
16.393512381599933,65.79222210318521,1005.2332153599087,193.37586690289427,834.3321357658073,VehiclePoll
33.226345557043146,33.86683429318181,1026.9889577660392,675.1562390092428,393.9335832999126,GasLeak
20.115723710618745,59.57311782001269,998.9450759387236,428.6501170869707,674.8699768036246,Smoke/Fire
16.951547789558386,52.47527406818353,985.686074436467,828.1675878174952,288.99952154949654,GasLeak
43.466566117599996,88.0403730742076,1049.4807256841434,315.6962842658106,156.3289003432196,HeatRisk
43.96896099223678,62.59690908875266,990.934105555142,689.9832885269329,822.9358510153492,Smoke/Fire
39.25192044349383,44.46544604607732,1049.1894695774436,317.5349794135418,146.29647057667174,HeatRisk
24.13841307520112,27.986704942155335,1048.4095952796513,758.708441312518,314.0540974124358,GasLeak
17.930163420191516,30.58727801144542,1035.5672672735627,906.4048258995712,882.0214676035092,Smoke/Fire
35.52699079536471,35.772185096586455,1026.15960734574,217.03806059399952,387.11461632754316,HeatRisk
28.20457481218804,37.567666293820864,1020.446493517576,899.8678205736497,996.7731250772788,Smoke/Fire
18.661147045343366,79.54312404887965,1040.6271081764485,647.869959824397,1003.2815077349655,Smoke/Fire
29.855307303338105,59.28559517977674,1000.2607665133642,217.32298307026312,311.03256790131064,Safe
16.031655633456552,56.63736379620565,1012.7376848739414,494.6211324970142,89.87181024914341,GasLeak
42.27961206236346,28.033821030845225,1023.3572978556551,248.47405088674535,736.0265755318338,VehiclePoll
22.763399448000506,80.20977853446044,1008.7833333108644,746.4211014238437,488.80986707683843,Smoke/Fire
34.875668530619464,70.59700122459387,1009.9240517863187,800.4352880677675,148.03251717266772,GasLeak
24.35133228268233,24.73678533300011,1003.1199267251459,197.65018821179342,738.4197028656356,VehiclePoll
30.602040635334326,69.5484568060838,1019.4962271679175,567.1670840371567,80.33318656589935,GasLeak
31.40130838029839,58.04767521398522,1039.5402169610581,851.8989267119216,896.7013798489515,Smoke/Fire
20.545633665765813,25.720774202274477,994.1069864604419,964.0784873515697,184.9089108272445,GasLeak
44.08753883293676,52.08104490700595,1045.410312712741,573.9769910026537,173.87445802056342,GasLeak
38.253984700833435,53.92874009910329,1028.236135762376,977.1077233933287,220.92914592343274,GasLeak
43.18496824692568,31.6042178114293,1037.629124887602,594.4409197309155,984.3391668127807,Smoke/Fire
41.844820512829465,86.19887029001976,1018.9333484841009,463.83782651571505,724.4537875269922,Smoke/Fire
32.93699936433255,79.49827600364634,1034.5661690996844,882.8914876543225,829.7345040061185,Smoke/Fire
42.6562270506935,66.83156361303759,981.1340278137627,555.0230417528162,436.8988411179687,Smoke/Fire
17.654775061557586,52.360689270042506,1037.2866297345674,535.5660172510547,377.23228386232176,GasLeak
20.879485872574357,48.82358791091559,982.8097201359757,552.5584277252715,278.15293860002436,GasLeak
16.35681866731614,65.5681427005668,1042.2939363454004,881.582556725775,517.670531547974,Smoke/Fire
24.759909922897933,58.180230858483384,1049.437392306705,867.8820429780721,586.9293577287459,Smoke/Fire
26.660318690684463,24.359117411731994,1000.5847223523745,472.4489530223149,664.716922874131,Smoke/Fire
23.140470953216877,55.87518541392322,994.7222989400055,407.6357706604946,300.1763043907298,GasLeak
39.86212527455788,76.44825320629877,1033.5754354700628,554.0495661881164,973.0404207186099,Smoke/Fire
25.70259980080768,52.146791431787065,997.7118438644177,628.6690264873516,215.17501875554316,GasLeak
23.428035290621423,23.636960428798787,1040.5893668220542,319.98524540964115,989.5805390477192,VehiclePoll
31.280882494747456,75.03947395688232,987.1989814510233,832.8205431924902,64.45500719980119,GasLeak
19.22772674924288,34.09546474951821,988.8168637465551,549.0235927710263,518.1352981377908,Smoke/Fire
39.06590942262119,38.10345844216272,1048.540608857043,408.3240411916227,374.3669064874156,GasLeak
17.236519310393124,31.529444740260715,1027.1687228789003,198.59577650576335,486.997081754134,VehiclePoll
44.60660809801552,43.115054541004824,1039.2821057100266,320.4540830525292,605.2566353483078,VehiclePoll
38.16734307889972,72.97260539820445,1002.7030564146063,976.186521530773,473.8282507463659,Smoke/Fire
20.961470446025174,56.35701016527561,1027.3538624664423,381.60701093442304,453.6459853434519,VehiclePoll
15.165663513708072,34.34168919054988,1021.5969279116018,255.8571240857736,762.9398831971473,VehiclePoll
39.463842853645026,81.44810547064286,1022.2205084086063,525.2009866975587,717.3576156591301,Smoke/Fire
36.205720315428515,81.57072984660704,1027.7772721676406,383.44198712150956,860.77295742088,VehiclePoll
36.87021504122962,80.94048975322048,1020.2751421190369,132.4519880003122,293.2100887460292,HeatRisk
38.13811040057837,36.71573479670775,1010.0343658511866,398.2630355489021,643.0712399907038,VehiclePoll
17.221339552022712,51.58675409266917,999.3145886066383,602.2122598961295,619.3945261872468,Smoke/Fire
25.753971856328178,88.94927592986126,1033.800693163924,609.2305193744295,409.7548899791262,Smoke/Fire
18.47607178575389,74.04087334169932,995.839070100223,429.10388424626825,522.9339882713085,Smoke/Fire
40.89310277626781,21.901719485789187,1028.464801430809,512.8604440211504,355.31002543647406,GasLeak
33.69894380482674,24.564321388234443,996.3332975854529,991.1730385306894,188.0145988813266,GasLeak
24.926940745579476,52.475196376863295,1023.7731118968118,448.29264448357765,258.02857797483904,GasLeak
16.90675050858071,83.64541441030921,1032.295478699032,338.3433486389643,152.66477794836868,Safe
24.329469651469864,57.709125856689994,995.3099722234577,324.7200816736196,714.6266966599908,VehiclePoll
24.75549966080241,54.846875562400314,984.1960310602916,522.5167375259158,692.8877534952044,Smoke/Fire
36.888185350141924,27.38315899696414,989.1681620095922,801.0370972657394,974.9399995472163,Smoke/Fire
34.12672414065639,65.9746073307006,1022.4197877089717,290.12709400596077,759.9770964787658,VehiclePoll
41.616382277289794,77.54722124201578,1039.4612484358015,754.6803253509289,100.6406011097159,GasLeak
29.16644775485848,46.62940052552936,983.1497774864797,119.52128695151123,910.3705542328725,VehiclePoll
18.58782737814905,74.29282956477292,1031.3905881329151,486.67513867918217,889.3829335461912,Smoke/Fire
36.39734361668985,87.51336577305682,1003.8923052165037,816.1234551821723,481.3506721118358,Smoke/Fire
37.82355145850693,34.26365213893824,1013.4969858943666,412.6505181798002,620.0447481636677,Smoke/Fire
31.83831592708489,56.63307418363189,1045.0201684891895,620.3293446341037,999.7242174957609,Smoke/Fire
38.12901539863683,40.09965706592028,1003.2380053315092,289.19583189831565,567.9321460242658,VehiclePoll
29.81386789093172,75.49980933236876,1012.573585375764,784.8617460094571,930.8781390099354,Smoke/Fire
30.681984881459822,60.43153561168103,980.9577690332477,148.25361231706512,130.7967113493114,Safe
27.826230550756488,64.42076922852127,985.7119104003386,886.8968612200869,235.8934682535484,GasLeak
15.762573802322855,75.85399117311258,998.1014113794349,282.9352646671997,478.85455996840227,VehiclePoll
18.236742809799132,47.71793308637184,981.9496568574752,907.0693832667893,618.9683745121974,Smoke/Fire
15.942875570602027,84.05630478849302,1024.1962728233775,425.3844897203775,844.1896998625047,Smoke/Fire
34.09231233791341,57.3120207072298,1009.8478849761136,767.0369392399512,1011.5790380343208,Smoke/Fire
24.4306794322898,31.05683759847436,1018.3701641909615,394.644949856652,428.35250606931527,VehiclePoll
30.257120734941083,68.71293827181617,992.2253030127431,936.1564725495797,96.13541396430264,GasLeak
42.22699421778279,75.52829453067781,1000.7152420605631,216.88606685345954,829.539872706351,VehiclePoll
22.47876687446625,42.173317394726865,1026.4677132396907,264.7737654986086,638.0624396675723,VehiclePoll
27.31148769106889,80.0025479899127,1047.571190654128,555.0668055215745,243.1822016787602,GasLeak
37.66653415629146,83.43002783360365,983.5291741521546,175.62917923220886,531.4680882926418,VehiclePoll
21.863944964748676,39.38331411644663,1042.3269024598687,280.88971047972626,772.2678689043138,VehiclePoll
17.30939729486379,88.84650309006554,1020.3816840917846,971.0963707816893,799.6106688177904,Smoke/Fire
23.69254358741304,29.849806963413087,1019.4743696728937,1001.2999572394998,536.1287148747954,Smoke/Fire
19.83663861762013,34.141096788174295,1015.0194974645432,447.28736097197947,346.97373781537993,GasLeak
42.890929570277194,32.89573874666183,984.8575860132928,952.1929973958626,997.4515323234542,Smoke/Fire
39.24361138693251,82.57927970055093,986.2913796215313,602.8731756465775,695.4518204606676,Smoke/Fire
34.002112695312704,65.80047866274734,1022.063840396136,348.972296001487,447.21510632394865,VehiclePoll
41.143817705631534,30.647299825559102,1003.8671000004891,748.3140195573925,322.8907171511268,GasLeak
39.110162306973436,50.82263928578443,1044.2087646604377,708.1663674685932,761.363202462466,Smoke/Fire
20.597101766581076,63.07086175488614,1008.4613376151631,1012.9626695373609,285.644492562736,GasLeak
41.77676995469933,25.84248594925683,990.0297021091849,344.6386462787685,217.07381927139858,HeatRisk
31.18026725746952,81.76914578851371,1030.0303183451424,720.3109209567818,565.5283739600944,Smoke/Fire
39.22320465492187,76.25224748090747,1000.5347395008707,148.01792589217948,332.15773304275,HeatRisk
41.8827389977048,55.36447415036468,1016.7829215149126,204.895293717072,661.9247060106775,VehiclePoll
24.540104249155917,87.69886306814193,1028.848294985362,103.61666007985909,164.75433065262916,Safe
18.301557735830304,49.24326854925698,1043.018487784145,1022.5022086180783,687.2576947440039,Smoke/Fire
21.83805487625825,88.88772233255484,1035.4533836361172,840.498622467122,325.64752174176425,GasLeak
27.813233658787688,66.7543999162539,1027.3452747510908,826.1453425990582,50.236375204780884,GasLeak
39.54044297767479,64.4269891277759,1027.57432276766,570.4771674909898,173.50878411697363,GasLeak
40.82191749769031,31.616842670704948,1046.214725082246,376.96191752172103,958.4077626335466,VehiclePoll
15.208563915935722,81.73494308132507,1000.7076868247575,239.61693455904987,893.9360638592432,VehiclePoll
30.32241907732697,49.92427815444306,980.0778465937332,362.754783955286,277.30158817125846,Safe
27.52233009446337,31.356338404773552,999.0368191578739,447.0214378405954,807.3558631227629,Smoke/Fire
21.663234314121908,20.88252639830313,995.252396573872,798.0742195128114,642.1401601582769,Smoke/Fire
18.595961020010485,59.18289785468678,1026.32842095798,598.1078311576097,994.690284240723,Smoke/Fire
25.12845514210884,56.91797354858734,1024.359811983587,171.51738731071052,413.51830672663954,VehiclePoll
43.287291117375574,70.3547535658411,1021.5422967893306,116.640775269076,713.0611759792076,VehiclePoll
24.696087960622656,82.31806371124614,981.1370410246618,194.45260170994027,111.82025791847278,Safe
30.563718652300985,25.558460925012067,1031.0144638115453,478.89031274268115,435.54866845236296,Smoke/Fire
36.090568766855334,71.20475432382537,1002.6471288739845,961.3370624362439,987.7945843360995,Smoke/Fire
25.90888807137882,33.118836086830754,1026.553919230464,688.3224901561116,574.4283908399673,Smoke/Fire
44.15346248162882,80.07239372100148,1018.9604899951507,840.0853055851004,330.10675674480376,GasLeak
43.87341884826334,77.33444597031593,1003.9911647799535,530.4637507276983,167.02364712413447,GasLeak
22.553468874760924,57.85556284898811,989.4203386972875,433.8177947890245,734.5330749966291,Smoke/Fire
29.91745517677156,69.71699590363181,986.6093228362337,200.0535440174428,677.4449302571242,VehiclePoll
24.026349294503092,42.00450792286239,1038.2062833178557,908.4861794778672,413.8423683364727,Smoke/Fire
23.545214831324028,52.98175292529702,1044.287827945709,822.8567067927543,975.2659353654568,Smoke/Fire
16.106608420635983,77.51458283973301,1025.485163273501,255.1730040827003,71.60333703717836,Safe
33.286930019396905,52.148563802124976,987.2403880402338,572.8165004577884,345.5233076377665,GasLeak
30.080370696865845,45.04587857278092,1008.1419051821769,549.846947711309,946.2006101694927,Smoke/Fire
16.54436253749968,54.59487130752099,1031.025744007361,676.9595031296659,362.2701814848155,GasLeak
23.359393927098346,77.97744767060529,1034.5874618807047,973.330503153934,295.4420073410808,GasLeak
42.24797657899961,43.46456331596109,988.2753035603762,635.1290407467687,569.7964588631037,Smoke/Fire
22.186856720009175,32.16331151950207,980.0021503191767,598.620537236665,851.5591026726834,Smoke/Fire
19.346846162736693,69.84098142315466,1029.8495932116423,146.44806709869482,150.3617983346453,Safe
29.68358280832689,77.81847488956572,1004.9617323190344,158.0636003646361,967.5591504853013,VehiclePoll
44.56951362331802,27.044623496647333,997.8136932132783,272.92108839462617,823.6059133892726,VehiclePoll
22.261658145345013,36.79118789291613,980.9028228852668,129.97052227148367,226.35649865166005,Safe
35.16406642217636,29.938039283269575,1017.8209584733049,786.1147226111215,742.7837462458123,Smoke/Fire
37.84858845986153,44.35589881075167,1039.5805514798187,767.633870586428,424.5648371263431,Smoke/Fire
22.12912631977199,51.52456852337889,1047.034215239081,225.57990438040645,441.4327217682581,VehiclePoll
36.84649045835579,72.41784358743146,1019.6021465429302,871.7008254340443,812.141259943017,Smoke/Fire
26.033493981577596,65.5803309417172,1016.0122929417926,242.86751016296137,986.7896181652524,VehiclePoll
33.96917491780738,63.46499972349018,985.9539469842468,377.9850667985622,173.2361642803197,Safe
34.00589132282684,44.66624626267581,1018.421096107982,329.8056779259399,459.2732204830913,VehiclePoll
31.073240522242756,78.9013287159332,1006.5985355275776,443.6394519829231,517.9561846660274,Smoke/Fire
17.70869310163225,52.99010171787152,1022.4994696618504,335.0546559164348,416.1513978972127,VehiclePoll
40.05907486767714,88.53734566106081,1007.2108443513582,551.3017051026912,403.38301737588694,Smoke/Fire
24.623401949152075,64.38994968070158,996.8209386415257,476.0374744903746,100.85741353743343,GasLeak
20.595555311995625,28.83853190951519,986.6475692659864,1010.6036399893184,717.0290778074325,Smoke/Fire
16.223254246642917,67.33242934528039,1002.0442911212227,151.62002116835228,474.4366278578042,VehiclePoll
32.72678829564725,42.75728108021893,986.7651384001426,231.23341040552555,239.53436997254073,Safe
35.32693085526847,68.04290376802682,992.3827865576789,148.7583000776401,844.0005977399126,VehiclePoll
15.497634867835684,24.874880371368402,1049.1135311005683,677.6514229687328,830.891607951534,Smoke/Fire
30.36279174897843,32.24170060231716,1011.0872489834633,150.31206305286318,523.2590541304937,VehiclePoll
21.79487325593814,79.90160812340504,1017.2310236553511,872.0338775981618,340.392493296771,GasLeak
34.35518371228349,35.90256899164604,1041.153297011605,572.5193561194194,670.8642221999481,Smoke/Fire
20.23099287014974,78.5928787670058,1049.6898230343481,586.4280374887556,330.37202811141316,GasLeak
35.72813214307398,39.54932619180873,1020.7900114541277,618.3517306183553,279.6357162049718,GasLeak
26.602060389016124,65.00173370410954,1036.873167473092,257.66105092063253,760.7907583676158,VehiclePoll
43.101899662102035,68.59054014568818,1002.8858717035673,282.46814977467204,89.23645824848504,HeatRisk
19.125628324379797,55.88583272015371,1001.4020770213103,394.2683890117833,142.2097223166599,Safe
25.231990531507755,41.37174736877119,1008.1892604696192,647.7971918035688,56.604893324952855,GasLeak
18.40420563721767,34.88510634597673,1027.0755083871554,293.938707192818,198.81372044058963,Safe
42.74080854835688,22.323254819369836,1027.7534182478569,207.3741841440001,117.12727847527705,HeatRisk
41.32018060142943,41.27624808685067,1002.0667604254616,995.4178861642129,1018.9157038498608,Smoke/Fire
22.73824883145467,65.72139533718982,989.324694689564,120.28921506928195,331.0121007653292,Safe
34.79952138102537,85.68133729139379,1024.2677379525855,840.889705125148,195.23777632717758,GasLeak
39.51666600603647,80.98431375841363,988.9828103532135,827.3564430577454,284.48935903002814,GasLeak
31.65602434798387,73.62453435747119,1020.4944755760531,374.3286270790236,960.850181108551,VehiclePoll
30.889517350680194,75.19131402773091,1028.5395489639416,225.18336657475027,556.115897002737,VehiclePoll
22.25556872701355,66.54894324331967,1029.0428047476116,234.41524090910582,404.96800770754476,VehiclePoll
17.793083034176977,38.220080029620206,1032.7430477461717,743.7293827099287,899.8098885456704,Smoke/Fire
41.91647273859981,83.50365214940808,1041.1001595095966,693.3104835725383,434.3255332442086,Smoke/Fire
42.01254171489991,66.95126183340838,1014.9971294375352,822.47425733403,375.963338568838,GasLeak
33.99304371819804,59.230844168630796,1031.11744326707,965.2951221243736,251.6858944408927,GasLeak
25.17089373146102,27.769262844943675,1023.3420914756085,738.6489562950644,417.59630966385737,Smoke/Fire
25.476287238379825,51.29388806644978,993.0647957858378,243.8509682369823,358.133878404469,Safe
36.77867036610718,52.22507898413484,981.7982751408586,324.69753527447403,709.0167523970912,VehiclePoll
41.913307798577314,80.5194526665869,999.9178969973854,877.3448135958847,331.76397164461747,GasLeak
41.61259272795352,58.26537541314519,1011.0123594436334,293.1895079949745,611.6153532691523,VehiclePoll
38.396266375728715,46.62803842792867,1023.197416110006,166.93809854898635,114.11307657610944,HeatRisk
34.26094938462863,88.37602299574615,1039.4971531352244,749.1274898809971,236.12434946570846,GasLeak
17.524198949851467,27.750441532842096,993.7372001694316,471.5318261174011,446.4053292778423,Smoke/Fire
19.84886142283841,49.578389981836125,988.7884852928934,949.1969684998691,961.6516240531606,Smoke/Fire
41.956625655812374,22.94172726199837,1047.4435963232029,700.1854306194496,417.0661821013716,Smoke/Fire
33.1928717897877,71.79328845368512,987.5631191563485,183.45671650170289,696.1441199274386,VehiclePoll
15.27591154849889,84.26535865394054,1013.4943749075032,974.8716115751289,298.1998674160204,GasLeak
18.044146285980965,39.60261306853426,1020.9894610155311,338.648354339947,173.60366942195446,Safe
34.905053073241675,80.08391737593846,1017.8962094635207,411.24712864500174,106.95611187788877,GasLeak
15.15184751538656,40.45527613233284,986.022250992306,471.2863618299093,347.16733408209706,GasLeak
19.82424154252496,83.75391131507406,983.9918839802533,147.28002558118112,203.40417907339145,Safe
31.462013680997583,72.77733325177488,987.3838399222725,558.2837347188483,219.31216591968885,GasLeak
35.7568559307808,76.34347437890071,1020.9911378710829,213.82296726249473,790.2188070605024,VehiclePoll
34.55883778507801,21.260458892031814,1018.1041421344025,470.0956115333487,65.41044302936261,GasLeak
21.728079283816793,87.39672499518181,996.361855442572,423.70513431669383,592.7492523405776,Smoke/Fire
36.36537664042608,70.86696944492263,1024.6441899291915,813.3313970026626,419.21592331744125,Smoke/Fire
22.117472624904003,41.33257667702934,1037.4047251438953,841.3263822370109,542.8731499110164,Smoke/Fire
24.76199094477803,78.05762654011929,982.9105271892615,241.60009044512825,597.6338208098086,VehiclePoll
37.394742153540726,39.706483889045096,1014.869096048363,438.32674595102577,354.9067667069317,GasLeak
34.48898697141644,81.09276876962895,1028.2517288471884,444.60496763238064,337.1409209593096,GasLeak
40.47670231482534,27.88062732883559,997.6618348948781,239.7518397530065,763.5999994028632,VehiclePoll
34.7283867690103,69.2580184222557,1001.5439633705205,836.9725851622488,897.7525094418859,Smoke/Fire
32.04925810006415,57.848893365143724,1022.9546532092569,752.7717470535956,237.38192838214763,GasLeak
17.810243034842774,26.757412913680856,1042.8554705410615,275.72238875216306,144.98305400069995,Safe
26.031474091783004,36.932567978118726,1036.694709421203,438.4843216320765,923.5553196194412,Smoke/Fire
22.956071030451763,20.868282539412036,1020.8191153369709,197.65803794256263,390.4482861289189,Safe
22.319689301372506,52.81375758251541,1031.1155202430075,679.8346891168795,586.4318211149182,Smoke/Fire
44.190316642573364,41.08856825320002,1005.5375729145459,212.02628635837596,399.83547961796336,HeatRisk
26.792931740002814,61.885023900843116,1024.867586966913,1010.0172376407991,172.40567326470793,GasLeak
41.7613966553134,40.80664653960321,1012.632711378929,820.5695549368969,623.4196905341394,Smoke/Fire
33.93415877991789,40.994337805488925,993.2955295520293,460.1901812660274,560.9620487718496,Smoke/Fire
38.84433910624945,72.02352391121224,1029.121679171408,634.0145094938441,247.51273309303488,GasLeak
30.079112793155765,23.369998518484742,1018.9525246144176,941.1684963677453,489.66858044666634,Smoke/Fire
32.30711653879077,83.2026496634391,1005.1035107367514,611.4336358053475,825.4299214072234,Smoke/Fire
29.77553081456592,79.6584712073827,1043.7937433055042,261.06210294531263,624.4845983239783,VehiclePoll
20.857289633941335,66.74632782584845,981.4653882478714,449.54319720141007,144.300559236186,GasLeak
36.67356345784516,61.5255099075169,1002.1041205874648,878.222710422455,583.2249168039484,Smoke/Fire
23.423170873225672,82.46117486977565,983.9816978444353,694.6086137584173,733.764365208768,Smoke/Fire
15.729478992943616,32.97311256701001,1033.656912135514,700.6186067400977,821.3004138246711,Smoke/Fire
34.364168877215036,25.527841353358003,1029.1475217879654,900.0762312904754,662.1314040111415,Smoke/Fire
20.31332038221147,36.76571189366767,1003.1946553115422,925.1371320378918,198.53639409818257,GasLeak
43.21375753058743,75.62047950901332,1027.296403154495,948.9685437524197,740.9985883922263,Smoke/Fire
43.617857310077625,22.426918670853834,1007.7156058337165,187.5458053726631,709.0536162373154,VehiclePoll
42.44593170661346,60.79647845584427,1032.9377653995705,602.2282998119422,73.76735710123613,GasLeak
26.10476100766333,89.6806261333917,1011.7928563915694,783.490288084508,450.6304805653066,Smoke/Fire
15.463698495866023,79.89872656862775,1008.8595809482166,798.6434780522337,373.9605902943892,GasLeak
42.84955687763176,56.50119823305126,1045.431094084181,659.9990544183136,701.337938518795,Smoke/Fire
27.84552444951943,24.454863650064965,997.561536992349,253.94471037453127,260.3001453785258,Safe
43.999644571310085,78.1961460069997,988.4313137997596,836.0191712881561,624.9183810539536,Smoke/Fire
43.90859931267758,61.928495572404735,1020.918017928162,764.6627608342949,938.5494008451897,Smoke/Fire
40.5902836640208,28.04530979416968,1047.8525268598926,179.5033171397605,826.2617081589754,VehiclePoll
23.83346676208757,26.570009937634936,1006.448744960903,528.0964681744492,946.578377338684,Smoke/Fire
26.552931858057757,83.67387736056148,984.3425734540147,260.5811397586247,1002.0863058255073,VehiclePoll
40.534100145505704,66.8440184056655,1003.7513687116697,411.49131319307304,60.38203357699637,GasLeak
24.50766015468833,78.05007595217289,1015.4152158023691,116.68884810584765,655.9272619152856,VehiclePoll
20.084782400582775,81.52852301975872,991.334610464255,469.50446854312986,451.692734019416,Smoke/Fire
31.704037873750504,60.02406464338256,1026.0671552639544,607.5363982271822,886.6384190960734,Smoke/Fire
43.08464322482343,56.221244622852886,1049.842457230714,671.8747331794011,295.01570505488513,GasLeak
35.88089390024919,50.12991872246931,1011.621763318701,712.4015885537995,1004.5416929089691,Smoke/Fire
32.10183510268095,42.18626114537835,1004.8309989711149,871.8968819935706,647.1378543660661,Smoke/Fire
17.915294813123054,50.42171726010982,1008.0492916784127,298.8722634154988,822.1118923686525,VehiclePoll
33.45021680097509,74.17157590111094,988.060232487664,211.20472211070592,133.28836489655356,Safe
44.7016155031279,62.13464017105921,1041.8291520998357,885.9688096617854,228.5045218703757,GasLeak
19.202520457095723,82.47663029683923,1009.0377958864947,244.55362814591584,787.9267738622797,VehiclePoll
30.5498895709121,51.03660100654314,1007.1092087997389,999.7035550733083,71.39288594426188,GasLeak
41.32119215783867,62.49627051031278,1026.1783191051331,877.662785734942,844.8222802746507,Smoke/Fire
37.22305853262613,64.19152871643921,1010.9423394651786,562.3091072361001,63.572395187229844,GasLeak
35.910472229858044,61.41880136144279,1025.3763428165491,1005.8519752030293,689.3766304066189,Smoke/Fire
36.07452251961328,69.18436411598614,984.3012403091551,189.8787209666879,405.2363843855471,VehiclePoll
25.784734536592655,36.620342786236435,1036.960634060556,379.72969756461885,644.9844916957808,VehiclePoll
23.8077553279348,55.86546442820534,1045.835276701558,689.0811350824844,727.2385590004076,Smoke/Fire
39.28083466435541,27.295736196584336,1025.413577031157,423.05633960074397,383.228388268274,GasLeak
39.30340184037542,46.91579293513688,1046.8196150201168,956.8878654782709,155.04746201184298,GasLeak
41.01216955740311,54.13669480348851,990.6002620058974,160.5728793881256,117.76542931906248,HeatRisk
42.397216576694134,65.65569816818308,1013.4191332636248,607.1071209922702,623.0347499533591,Smoke/Fire
30.340271965828133,86.53717368103425,1022.1264713761813,645.3695648056906,556.5976591832905,Smoke/Fire
30.045488840615988,62.04557465838491,1020.721565319483,702.4680582463778,772.1615818748619,Smoke/Fire
38.948855369003255,72.05157413235918,1008.102324536233,335.9799241352647,545.9726512338309,VehiclePoll
34.498917923332954,55.43862416466419,1003.6659086556383,436.4948126008349,461.03975370004537,Smoke/Fire
36.059006317731104,64.3872821963432,988.8776815785293,878.7171288807743,437.3388244238526,Smoke/Fire
38.873780083083034,24.965255129364138,1007.4219715393594,279.93217575945755,75.73283622753044,HeatRisk
41.70016025452699,37.807410658929285,991.386257057384,863.1990229410131,376.4971572508474,GasLeak
25.139854705546075,45.32971652435971,1031.4055973544553,619.3309553392312,999.6676132713329,Smoke/Fire
26.26748857919832,53.07453485045595,994.6181654846213,803.4990728321378,899.9695756689574,Smoke/Fire
17.81945819522607,23.195412185166862,984.0995713699174,758.6595990611843,370.4848592242938,GasLeak
32.34840422988522,29.801686828732237,1018.6656296472064,291.53311024024333,621.9249291295802,VehiclePoll
16.078268213902263,39.37700154539141,1021.6660812903581,625.0141557284646,874.4197334060356,Smoke/Fire
28.967940543973803,88.00728836307354,1041.0339142896353,900.9084700391003,479.3599296578168,Smoke/Fire
31.2793390412273,43.19429049721356,1020.3887128692377,498.84328656818076,67.47300142889688,GasLeak
23.596237563848533,53.742874067845776,1004.1836597606411,992.1632809161214,122.49867934953679,GasLeak
32.724997817070324,33.726839891687504,1036.2108317068423,517.3945373938857,546.6121178722915,Smoke/Fire
15.915007498171484,62.75460497530378,1017.8195225231195,231.79114264445755,993.2645125326296,VehiclePoll
